customer_id,full_name,email,phone,city,segment,created_at,is_active,deleted_at
13262,Andres Martinez,andresmartinez.ebwl@cliente.net,+595919203285,Ñemby,online_only,2023-05-06T23:56:21,1,
13263,Julia Torres,juliatorres.mb91@example.com,+595976594911,Luque,wholesale,2024-12-16T00:19:42,1,
13264,Luis Martinez,luismartinez.ndo3@example.com,+595961277480,Fernando de la Mora,wholesale,2025-09-25T17:54:11,1,
13265,Julia Alvarez,juliaalvarez.z5bt@example.com,+595976836256,Ñemby,wholesale,2024-08-09T07:42:06,1,
13266,Mateo Acosta,mateoacosta.rsmd@empresa.com,+595949645533,Ñemby,vip,2023-11-13T20:16:50,1,
13267,Julia Diaz,juliadiaz.mdgm@cliente.net,+595949696898,Villa Elisa,retail,2024-11-08T01:51:19,1,
13268,Pedro Ramirez,pedroramirez.om9f@example.com,+595978596910,San Lorenzo,retail,2023-07-08T04:47:32,1,
13269,Sofia Perez,sofiaperez.p8go@mail.com,+595924824727,Encarnación,retail,2025-09-08T06:32:16,1,
13270,Fernando Perez,fernandoperez.szc1@example.com,+595931330041,Asunción,retail,2024-03-13T15:08:25,1,
13271,Miguel Gonzalez,miguelgonzalez.wx4d@empresa.com,+595965945865,Capiatá,retail,2024-11-10T05:23:39,1,
13272,Diego Gonzalez,diegogonzalez.ebry@example.com,+595933627295,Asunción,retail,2025-02-07T13:29:08,1,
13273,Miguel Sanchez,miguelsanchez.1zkm@mail.com,+595926910347,Ciudad del Este,retail,2025-09-02T19:57:42,1,
13274,Maria Martinez,mariamartinez.nyth@correo.py,+595970325971,Ciudad del Este,wholesale,2024-01-21T06:28:20,1,
13275,Bruno Ortiz,brunoortiz.ow5z@example.com,+595990763038,Asunción,vip,2024-06-20T09:42:41,1,
13276,Paula Benitez,paulabenitez.th90@example.com,+595941478583,Ñemby,vip,2024-02-28T00:30:43,1,
13277,Lucia Fernandez,luciafernandez.qrpi@empresa.com,+595997800581,Villa Elisa,retail,2023-03-13T19:05:32,1,
13278,Fernando Ortiz,fernandoortiz.1kxb@example.com,+595918797123,Villa Elisa,wholesale,2023-12-16T21:36:15,1,
13279,Luis Sanchez,luissanchez.94zf@cliente.net,+595985219505,Lambaré,online_only,2023-06-30T17:06:55,1,
13280,Carlos Torres,carlostorres.cvlv@empresa.com,+595954101300,Ñemby,wholesale,2025-04-28T15:20:30,1,
13281,Andres Flores,andresflores.6sq4@example.com,+595954594107,Ñemby,retail,2025-01-03T19:28:34,1,
13282,Ana Acosta,anaacosta.cfhw@mail.com,+595934550587,Fernando de la Mora,online_only,2023-05-05T00:07:59,1,
13283,Paula Gomez,paulagomez.0gh3@example.com,+595928478630,Capiatá,retail,2024-03-06T19:24:20,1,
13284,Rocio Perez,rocioperez.0txz@empresa.com,+595939930775,Ciudad del Este,retail,2023-01-25T19:52:38,1,
13285,Pedro Diaz,pedrodiaz.uzxb@example.com,+595993461228,Asunción,retail,2024-06-19T03:29:09,1,
13286,Sofia Ruiz,sofiaruiz.7mnk@correo.py,+595939105005,Capiatá,wholesale,2023-09-29T18:44:57,1,
13287,Paula Ortiz,paulaortiz.ykg7@correo.py,+595931430274,Asunción,vip,2025-04-23T06:37:14,1,
13288,Lucia Romero,luciaromero.smjc@empresa.com,+595939763005,Ciudad del Este,wholesale,2025-11-29T01:55:05,1,
13289,Paula Alvarez,paulaalvarez.bm1o@example.com,+595920370928,Asunción,retail,2024-12-10T08:32:42,1,
13290,Julia Lopez,julialopez.qd0k@cliente.net,+595938418083,Ciudad del Este,retail,2023-06-05T21:26:36,1,
13291,Luis Torres,luistorres.gueb@empresa.com,+595955796681,Fernando de la Mora,online_only,2025-04-13T19:44:36,1,
13292,Luis Alvarez,luisalvarez.de6o@empresa.com,+595953833893,Lambaré,vip,2024-08-08T09:41:17,1,
13293,Ana Ramirez,anaramirez.dsha@example.com,+595986578007,Encarnación,vip,2023-02-12T02:57:48,1,
13294,Luis Rojas,luisrojas.gg28@example.com,+595970285022,Asunción,wholesale,2023-04-01T01:43:09,1,
13295,Diego Ruiz,diegoruiz.4wnb@correo.py,+595980609129,Villa Elisa,retail,2025-11-21T22:48:33,1,
13296,Ana Lopez,analopez.otxs@correo.py,+595975454686,Luque,retail,2025-04-29T04:21:11,1,
13297,Bruno Rojas,brunorojas.97fj@example.com,+595917939460,Villa Elisa,retail,2024-02-19T06:25:01,1,
13298,Bruno Alvarez,brunoalvarez.ghtg@example.com,+595921570301,Villa Elisa,retail,2023-01-05T20:14:31,1,
13299,Juan Alvarez,juanalvarez.vegt@example.com,+595963682394,Fernando de la Mora,retail,2025-03-18T13:29:06,1,
13300,Lucia Ortiz,luciaortiz.nhcd@correo.py,+595915235710,Fernando de la Mora,retail,2024-06-02T16:11:46,1,
13301,Paula Ruiz,paularuiz.zx8y@cliente.net,+595921945133,Ñemby,retail,2024-04-16T22:18:39,1,
13302,Andres Acosta,andresacosta.44c1@mail.com,+595933841742,Lambaré,wholesale,2023-01-30T12:34:44,1,
13303,Pedro Ortiz,pedroortiz.m3z0@empresa.com,+595923486310,Capiatá,retail,2023-08-27T13:57:33,1,
13304,Agustina Alvarez,agustinaalvarez.e304@mail.com,+595912509028,Ñemby,vip,2023-10-04T22:15:10,1,
13305,Julia Castillo,juliacastillo.of31@correo.py,+595979481069,Lambaré,retail,2024-09-16T11:58:01,1,
13306,Andres Gonzalez,andresgonzalez.kvwv@example.com,+595943119300,Capiatá,online_only,2024-12-07T04:18:08,1,
13307,Camila Ortiz,camilaortiz.z31x@mail.com,+595930763790,Asunción,retail,2023-04-09T07:42:56,1,
13308,Camila Rojas,camilarojas.ujd8@correo.py,+595996748273,Capiatá,retail,2025-12-15T09:07:09,1,
13309,Diego Lopez,diegolopez.m039@mail.com,+595996701076,Luque,wholesale,2023-02-24T08:06:41,1,
13310,Camila Gonzalez,camilagonzalez.2gq4@empresa.com,+595924368405,Ciudad del Este,retail,2025-02-03T11:39:00,1,
13311,Bruno Gomez,brunogomez.7stb@example.com,+595992770773,Fernando de la Mora,retail,2023-11-13T07:26:32,1,
13312,Carlos Perez,carlosperez.5ccq@cliente.net,+595975830645,Capiatá,wholesale,2026-01-29T17:52:53,1,
13313,Maria Castillo,mariacastillo.a4t3@cliente.net,+595998126858,Ñemby,retail,2024-04-30T21:20:22,1,
13314,Pedro Martinez,pedromartinez.74k6@mail.com,+595974994267,Lambaré,retail,2024-11-07T18:15:32,1,
13315,Fernando Gomez,fernandogomez.6s1f@example.com,+595979565631,Lambaré,retail,2023-10-06T22:09:02,1,
13316,Agustina Alvarez,agustinaalvarez.m4ux@empresa.com,+595958379950,Ciudad del Este,retail,2024-01-16T00:31:33,1,
13317,Camila Sanchez,camilasanchez.7kfy@cliente.net,+595933302933,Luque,retail,2026-01-29T17:18:05,1,
13318,Fernando Ramirez,fernandoramirez.4hsr@example.com,+595993876493,Lambaré,online_only,2025-08-16T02:07:57,1,
13319,Diego Ramirez,diegoramirez.5kvg@correo.py,+595991593342,Ciudad del Este,retail,2023-02-01T23:07:51,1,
13320,Valeria Rojas,valeriarojas.fh7l@cliente.net,+595965857218,Capiatá,retail,2025-02-08T13:33:42,1,
13321,Valeria Romero,valeriaromero.94fg@cliente.net,+595914617692,Lambaré,retail,2025-09-13T08:27:54,1,
13322,Lucia Alvarez,luciaalvarez.g04i@mail.com,+595978180296,Asunción,retail,2025-01-04T10:23:54,1,
13323,Paula Gomez,paulagomez.e5cc@empresa.com,+595928241694,Ciudad del Este,online_only,2024-04-26T07:34:53,1,
13324,Mateo Castillo,mateocastillo.gssu@empresa.com,+595996783554,Villa Elisa,wholesale,2024-04-24T00:14:06,1,
13325,Lucia Fernandez,luciafernandez.02n5@correo.py,+595978717718,Encarnación,wholesale,2025-05-08T07:49:17,1,
13326,Maria Ruiz,mariaruiz.sjn1@cliente.net,+595912816736,Fernando de la Mora,retail,2025-11-03T14:27:29,1,
13327,Rocio Ortiz,rocioortiz.ieg0@empresa.com,+595954317092,Villa Elisa,retail,2025-10-29T15:36:47,1,
13328,Rocio Ramirez,rocioramirez.dtgn@mail.com,+595936578253,Villa Elisa,retail,2024-10-15T07:20:56,1,
13329,Bruno Ramirez,brunoramirez.kvkp@example.com,+595977340971,Lambaré,retail,2024-10-29T19:45:13,1,
13330,Diego Gonzalez,diegogonzalez.cv35@mail.com,+595990315854,Encarnación,retail,2025-04-04T22:35:06,1,
13331,Paula Benitez,paulabenitez.r4w5@empresa.com,+595947743703,Ñemby,retail,2024-07-20T04:00:00,1,
13332,Paula Gonzalez,paulagonzalez.7apa@empresa.com,+595925407125,Luque,wholesale,2023-02-25T17:59:53,1,
13333,Fernando Flores,fernandoflores.05n3@correo.py,+595979165924,Ciudad del Este,wholesale,2024-12-16T21:39:40,1,
13334,Rocio Ruiz,rocioruiz.8mul@correo.py,+595968107980,Capiatá,retail,2025-07-04T02:25:51,1,
13335,Agustina Alvarez,agustinaalvarez.crdd@empresa.com,+595926702315,Asunción,retail,2026-01-10T10:00:15,1,
13336,Miguel Benitez,miguelbenitez.e9qy@example.com,+595964899162,Lambaré,wholesale,2023-11-24T04:29:59,1,
13337,Luis Benitez,luisbenitez.3sez@cliente.net,+595914992013,Fernando de la Mora,retail,2023-04-02T23:32:05,1,
13338,Juan Fernandez,juanfernandez.3s12@example.com,+595947522838,Ciudad del Este,retail,2024-10-04T17:47:31,1,
13339,Mateo Sanchez,mateosanchez.l652@example.com,+595989544775,San Lorenzo,online_only,2025-03-13T03:47:23,1,
13340,Rocio Alvarez,rocioalvarez.d8yf@empresa.com,+595922826816,Fernando de la Mora,wholesale,2024-07-02T00:52:28,1,
13341,Ana Gonzalez,anagonzalez.49qy@example.com,+595960583241,Encarnación,online_only,2025-02-04T14:12:42,1,
13342,Carlos Sanchez,carlossanchez.go7c@mail.com,+595910494046,Encarnación,vip,2025-07-19T19:17:27,1,
13343,Sofia Gomez,sofiagomez.62ra@empresa.com,+595962186678,Villa Elisa,wholesale,2023-09-16T15:36:05,1,
13344,Lucia Romero,luciaromero.tkzw@cliente.net,+595979362078,Ciudad del Este,retail,2023-04-30T22:08:15,1,
13345,Julia Fernandez,juliafernandez.bgln@cliente.net,+595978271680,Lambaré,retail,2025-06-11T01:27:01,1,
13346,Camila Fernandez,camilafernandez.7qw7@mail.com,+595997893997,Luque,retail,2024-12-29T05:58:32,1,
13347,Miguel Rojas,miguelrojas.qjao@example.com,+595939333612,Villa Elisa,retail,2023-06-24T16:52:51,1,
13348,Valeria Martinez,valeriamartinez.1yus@cliente.net,+595990345773,Villa Elisa,wholesale,2023-12-08T09:45:57,1,
13349,Julia Martinez,juliamartinez.2wfx@empresa.com,+595949661155,San Lorenzo,retail,2024-09-20T22:05:22,1,
13350,Andres Diaz,andresdiaz.jixs@example.com,+595953729424,Lambaré,retail,2024-08-31T18:28:22,1,
13351,Ana Gomez,anagomez.lxdy@empresa.com,+595928282087,Ciudad del Este,retail,2023-03-16T23:35:20,1,
13352,Maria Ortiz,mariaortiz.dl22@mail.com,+595978263962,Encarnación,wholesale,2025-05-30T01:26:39,1,
13353,Lucia Castillo,luciacastillo.vov8@empresa.com,+595953489371,Villa Elisa,retail,2025-08-11T12:08:56,1,
13354,Valeria Rojas,valeriarojas.wqe3@cliente.net,+595965591636,Luque,retail,2023-02-17T07:11:12,1,
13355,Agustina Acosta,agustinaacosta.88bq@empresa.com,+595996489707,Ñemby,retail,2023-01-01T11:59:40,1,
13356,Mateo Martinez,mateomartinez.qc5p@mail.com,+595923898183,Luque,retail,2023-05-29T06:05:03,1,
13357,Julia Ruiz,juliaruiz.ytqj@empresa.com,+595980408826,Asunción,retail,2025-10-01T19:43:14,1,
13358,Ana Lopez,analopez.e8nc@cliente.net,+595944720501,Ciudad del Este,retail,2025-11-26T10:56:58,1,
13359,Maria Diaz,mariadiaz.eekg@empresa.com,+595946550333,Ñemby,wholesale,2024-07-02T08:15:51,1,
13360,Miguel Alvarez,miguelalvarez.rpqu@example.com,+595967126463,Capiatá,retail,2024-04-26T15:57:30,1,
13361,Pedro Flores,pedroflores.lidb@example.com,+595925681673,San Lorenzo,retail,2025-11-16T21:49:58,1,
13362,Andres Perez,andresperez.kla9@example.com,+595984532964,Villa Elisa,retail,2023-10-08T01:38:07,1,
13363,Maria Perez,mariaperez.iaqr@cliente.net,+595994957700,Asunción,wholesale,2023-01-11T09:21:12,1,
13364,Mateo Rojas,mateorojas.g8e8@correo.py,+595949819077,Encarnación,retail,2025-08-22T02:29:03,1,
13365,Miguel Fernandez,miguelfernandez.cm75@correo.py,+595996796350,San Lorenzo,retail,2025-11-12T17:20:13,1,
13366,Pedro Alvarez,pedroalvarez.rdzs@correo.py,+595988175111,Encarnación,retail,2025-07-08T17:07:31,1,
13367,Ana Perez,anaperez.9zt1@empresa.com,+595966971535,San Lorenzo,wholesale,2024-09-09T03:53:37,1,
13368,Rocio Ortiz,rocioortiz.w7al@correo.py,+595998275096,Capiatá,retail,2026-02-06T11:42:14,1,
13369,Camila Torres,camilatorres.3mdi@example.com,+595941785491,Lambaré,retail,2023-03-17T07:58:51,1,
13370,Sofia Martinez,sofiamartinez.aprl@example.com,+595998146246,Ñemby,retail,2025-09-28T07:07:51,1,
13371,Lucia Martinez,luciamartinez.3a6x@empresa.com,+595951892187,Ciudad del Este,retail,2026-01-24T04:31:23,1,
13372,Carlos Castillo,carloscastillo.u1vo@mail.com,+595995672615,Ñemby,retail,2024-09-07T12:43:21,1,
13373,Ana Mendoza,anamendoza.mzyq@example.com,+595997137484,Fernando de la Mora,retail,2023-11-16T05:24:41,1,
13374,Bruno Acosta,brunoacosta.z5ml@example.com,+595910802153,Luque,retail,2023-08-21T00:35:18,1,
13375,Rocio Lopez,rociolopez.qu1i@empresa.com,+595998922630,Lambaré,online_only,2023-07-29T04:29:32,0,2024-03-15T04:29:32
13376,Mateo Benitez,mateobenitez.10ly@mail.com,+595920527650,Fernando de la Mora,wholesale,2023-04-29T01:08:53,1,
13377,Carlos Flores,carlosflores.lham@empresa.com,+595939986522,Fernando de la Mora,online_only,2023-03-18T12:52:46,1,
13378,Pedro Mendoza,pedromendoza.o51g@cliente.net,+595988123488,Ñemby,retail,2024-08-27T14:51:50,1,
13379,Miguel Alvarez,miguelalvarez.ks74@mail.com,+595981377393,Villa Elisa,retail,2024-08-10T17:03:19,1,
13380,Miguel Alvarez,miguelalvarez.pols@cliente.net,+595966475861,San Lorenzo,wholesale,2023-05-03T18:46:15,1,
13381,Pedro Ramirez,pedroramirez.xbti@mail.com,+595986535937,Ciudad del Este,retail,2025-02-06T18:44:50,1,
13382,Miguel Martinez,miguelmartinez.3yt2@empresa.com,+595940551379,Luque,retail,2024-08-27T08:42:31,1,
13383,Fernando Benitez,fernandobenitez.jd2n@cliente.net,+595945151775,Fernando de la Mora,retail,2023-12-08T05:18:39,1,
13384,Luis Alvarez,luisalvarez.sthe@empresa.com,+595994608753,Ñemby,online_only,2025-10-16T20:47:07,1,
13385,Juan Gonzalez,juangonzalez.0m04@mail.com,+595981302071,Villa Elisa,wholesale,2025-02-28T09:32:31,1,
13386,Mateo Rojas,mateorojas.biuk@correo.py,+595932487387,Lambaré,retail,2024-03-07T04:16:24,1,
13387,Mateo Perez,mateoperez.fr26@mail.com,+595990529477,Asunción,wholesale,2025-08-17T17:37:26,1,
13388,Rocio Ortiz,rocioortiz.sh4l@example.com,+595987447132,Ñemby,wholesale,2026-01-16T14:42:25,1,
13389,Carlos Perez,carlosperez.afi0@example.com,+595980836577,Ñemby,retail,2024-05-30T21:55:25,1,
13390,Miguel Alvarez,miguelalvarez.64do@example.com,+595965107088,Capiatá,retail,2024-12-02T21:22:35,1,
13391,Ana Romero,anaromero.mk1c@example.com,+595913547983,San Lorenzo,wholesale,2025-12-31T19:29:45,1,
13392,Diego Benitez,diegobenitez.abzp@mail.com,+595953292515,Fernando de la Mora,retail,2024-05-31T08:52:24,1,
13393,Paula Gonzalez,paulagonzalez.rdwr@example.com,+595977352833,Villa Elisa,retail,2023-05-02T04:11:29,1,
13394,Lucia Fernandez,luciafernandez.9ved@mail.com,+595953709961,Lambaré,retail,2024-04-13T02:24:31,1,
13395,Miguel Gonzalez,miguelgonzalez.0d14@cliente.net,+595919827758,Asunción,retail,2025-04-08T03:57:13,1,
13396,Maria Fernandez,mariafernandez.7cxn@cliente.net,+595921679001,Lambaré,wholesale,2026-01-17T18:47:45,1,
13397,Miguel Alvarez,miguelalvarez.r5q0@correo.py,+595995811368,Fernando de la Mora,retail,2025-04-16T18:42:48,1,
13398,Paula Ruiz,paularuiz.lesg@cliente.net,+595963360267,Ñemby,wholesale,2025-12-28T06:04:52,1,
13399,Pedro Ortiz,pedroortiz.y38u@correo.py,+595976766284,Villa Elisa,retail,2024-09-25T02:02:36,1,
13400,Pedro Romero,pedroromero.bdf3@mail.com,+595960261105,Encarnación,retail,2025-04-19T04:08:23,1,
13401,Bruno Romero,brunoromero.fi9q@example.com,+595936335717,Lambaré,retail,2023-06-08T12:52:37,1,
13402,Sofia Gonzalez,sofiagonzalez.8qqh@correo.py,+595926592328,Ñemby,retail,2025-08-22T08:17:54,1,
13403,Diego Lopez,diegolopez.ikcr@mail.com,+595920465932,Luque,retail,2024-09-09T17:00:59,1,
13404,Julia Acosta,juliaacosta.gji5@cliente.net,+595934683781,Capiatá,retail,2023-02-01T10:28:32,1,
13405,Miguel Ramirez,miguelramirez.6foq@mail.com,+595943388101,Villa Elisa,retail,2023-07-07T17:00:19,1,
13406,Agustina Torres,agustinatorres.s7l0@example.com,+595937717131,Ñemby,retail,2025-04-12T10:48:40,1,
13407,Luis Romero,luisromero.pbo5@example.com,+595919184930,Villa Elisa,retail,2023-04-07T15:40:58,1,
13408,Maria Torres,mariatorres.arvh@mail.com,+595984541681,Ciudad del Este,wholesale,2024-12-24T09:53:39,1,
13409,Lucia Rojas,luciarojas.015u@empresa.com,+595997379659,Ñemby,retail,2024-09-06T09:51:52,1,
13410,Miguel Gonzalez,miguelgonzalez.3si0@example.com,+595963507254,San Lorenzo,retail,2024-06-08T01:03:18,1,
13411,Mateo Alvarez,mateoalvarez.688i@empresa.com,+595981642902,Encarnación,online_only,2024-11-20T20:28:01,0,2025-05-29T20:28:01
13412,Miguel Fernandez,miguelfernandez.faap@correo.py,+595998643442,Lambaré,retail,2025-02-01T05:25:34,1,
13413,Valeria Martinez,valeriamartinez.xbhz@empresa.com,+595944227673,Fernando de la Mora,retail,2025-07-01T04:37:11,1,
13414,Juan Flores,juanflores.314e@cliente.net,+595918876288,Luque,retail,2024-09-03T11:34:51,1,
13415,Valeria Benitez,valeriabenitez.hzyu@cliente.net,+595965260886,Lambaré,retail,2023-08-21T08:36:29,1,
13416,Camila Ortiz,camilaortiz.fq5y@example.com,+595994676583,Luque,retail,2025-09-27T03:44:52,1,
13417,Pedro Gomez,pedrogomez.d6g3@correo.py,+595963749375,Encarnación,retail,2025-11-24T19:48:39,1,
13418,Julia Gonzalez,juliagonzalez.a32h@correo.py,+595994961839,Ñemby,retail,2023-08-06T08:17:48,1,
13419,Valeria Ruiz,valeriaruiz.ohda@cliente.net,+595978329342,Asunción,retail,2024-10-10T15:52:26,1,
13420,Juan Rojas,juanrojas.i6pd@cliente.net,+595997612654,Ñemby,retail,2024-06-27T04:09:09,1,
13421,Juan Mendoza,juanmendoza.aisp@empresa.com,+595974926648,Encarnación,retail,2025-01-02T16:55:56,1,
13422,Juan Acosta,juanacosta.nz0v@empresa.com,+595961978778,Asunción,retail,2023-03-11T01:03:15,1,
13423,Julia Mendoza,juliamendoza.iogg@mail.com,+595980118557,Fernando de la Mora,retail,2023-07-09T21:32:54,1,
13424,Mateo Rojas,mateorojas.rnfl@mail.com,+595994137931,San Lorenzo,wholesale,2023-07-03T11:17:04,1,
13425,Mateo Diaz,mateodiaz.ajoy@empresa.com,+595910557466,Villa Elisa,wholesale,2024-12-02T20:03:58,1,
13426,Lucia Ruiz,luciaruiz.t1p8@cliente.net,+595910264443,Luque,online_only,2025-01-16T22:17:00,1,
13427,Luis Ramirez,luisramirez.6vg0@mail.com,+595954488201,Asunción,retail,2023-12-24T21:30:23,1,
13428,Julia Sanchez,juliasanchez.xuya@empresa.com,+595994893294,Villa Elisa,retail,2023-07-30T01:37:19,1,
13429,Ana Ortiz,anaortiz.etho@example.com,+595983696687,Fernando de la Mora,retail,2023-04-21T22:56:38,1,
13430,Julia Acosta,juliaacosta.x1zq@cliente.net,+595912454888,Encarnación,retail,2024-07-23T14:52:56,1,
13431,Carlos Torres,carlostorres.o8vy@cliente.net,+595933154021,Villa Elisa,wholesale,2025-05-09T13:16:16,1,
13432,Rocio Alvarez,rocioalvarez.grva@mail.com,+595965151368,Fernando de la Mora,retail,2024-03-14T14:07:05,1,
13433,Julia Acosta,juliaacosta.qgh1@empresa.com,+595987966767,Ciudad del Este,retail,2026-01-10T20:00:02,1,
13434,Paula Fernandez,paulafernandez.0yye@cliente.net,+595923472030,Fernando de la Mora,retail,2026-02-07T18:55:55,1,
13435,Valeria Fernandez,valeriafernandez.iqvn@empresa.com,+595921208095,Asunción,retail,2023-03-19T04:26:50,1,
13436,Rocio Romero,rocioromero.vfyl@mail.com,+595956907190,Ñemby,wholesale,2026-01-23T05:03:54,1,
13437,Camila Martinez,camilamartinez.nid8@example.com,+595976998892,Ñemby,retail,2025-05-22T19:38:44,1,
13438,Julia Alvarez,juliaalvarez.r5n4@example.com,+595913599872,Luque,retail,2024-11-02T13:58:08,1,
13439,Carlos Romero,carlosromero.z9rs@cliente.net,+595958310535,Encarnación,retail,2023-08-10T07:37:08,1,
13440,Valeria Torres,valeriatorres.7dxe@empresa.com,+595972513086,San Lorenzo,retail,2024-03-14T02:30:37,1,
13441,Rocio Alvarez,rocioalvarez.7xp2@correo.py,+595952331221,Luque,retail,2025-07-28T06:28:20,1,
13442,Carlos Ortiz,carlosortiz.nn65@example.com,+595995416754,Encarnación,retail,2024-06-25T12:20:07,1,
13443,Ana Perez,anaperez.gv7k@cliente.net,+595957218122,Capiatá,retail,2025-10-28T16:51:15,1,
13444,Carlos Romero,carlosromero.fjcv@correo.py,+595922591659,Ñemby,online_only,2023-10-29T10:35:58,1,
13445,Carlos Benitez,carlosbenitez.ksnd@example.com,+595949863239,Asunción,online_only,2023-12-19T14:46:50,1,
13446,Valeria Perez,valeriaperez.o3h8@example.com,+595993803687,Ciudad del Este,retail,2025-05-28T14:23:54,1,
13447,Luis Flores,luisflores.03xf@empresa.com,+595964146254,Encarnación,retail,2023-05-18T16:34:07,1,
13448,Maria Castillo,mariacastillo.iele@correo.py,+595922821591,Villa Elisa,retail,2024-07-25T17:26:10,1,
13449,Lucia Sanchez,luciasanchez.qku3@example.com,+595911848794,Villa Elisa,wholesale,2024-01-20T13:18:36,1,
13450,Valeria Fernandez,valeriafernandez.efg7@example.com,+595984919671,Villa Elisa,retail,2024-09-24T07:24:09,1,
13451,Ana Gonzalez,anagonzalez.y7q7@cliente.net,+595972952038,Ciudad del Este,wholesale,2023-07-06T13:49:04,1,
13452,Carlos Gomez,carlosgomez.xm6b@mail.com,+595930241130,Luque,retail,2023-02-21T08:41:15,1,
13453,Lucia Perez,luciaperez.ku7b@example.com,+595971827174,Lambaré,vip,2025-05-24T14:51:28,1,
13454,Ana Rojas,anarojas.d501@correo.py,+595943793849,Encarnación,retail,2023-04-07T16:55:01,1,
13455,Diego Perez,diegoperez.sa2h@empresa.com,+595932534918,Ñemby,retail,2024-03-13T08:39:48,1,
13456,Diego Castillo,diegocastillo.irz9@empresa.com,+595989241761,Villa Elisa,retail,2023-09-01T19:19:20,1,
13457,Maria Castillo,mariacastillo.7ezt@empresa.com,+595947974913,Encarnación,retail,2025-03-05T16:54:36,1,
13458,Fernando Flores,fernandoflores.rkk8@empresa.com,+595979202166,San Lorenzo,retail,2024-05-12T18:40:06,1,
13459,Luis Castillo,luiscastillo.pk3f@cliente.net,+595985409152,Lambaré,online_only,2026-02-09T22:16:57,1,
13460,Pedro Romero,pedroromero.3pno@example.com,+595932892373,Encarnación,retail,2024-05-12T10:30:26,1,
13461,Andres Castillo,andrescastillo.qtuy@example.com,+595987516624,Ciudad del Este,retail,2023-10-29T06:32:37,1,
13462,Rocio Torres,rociotorres.7lgm@cliente.net,+595995314008,Luque,retail,2025-08-22T22:58:13,1,
13463,Camila Lopez,camilalopez.fm41@correo.py,+595941724293,Lambaré,retail,2025-07-25T17:24:18,1,
13464,Camila Rojas,camilarojas.u64m@mail.com,+595997933172,Villa Elisa,retail,2025-06-04T12:48:08,0,2026-02-28T12:48:08
13465,Fernando Castillo,fernandocastillo.71wq@mail.com,+595963981550,Villa Elisa,online_only,2024-06-02T03:17:43,1,
13466,Mateo Ortiz,mateoortiz.cyf6@empresa.com,+595911792393,Luque,retail,2024-12-21T16:39:52,1,
13467,Sofia Romero,sofiaromero.292t@example.com,+595948393505,Luque,retail,2023-11-08T18:35:42,1,
13468,Fernando Martinez,fernandomartinez.h9yl@example.com,+595926460500,Capiatá,retail,2023-02-05T18:01:38,1,
13469,Miguel Ruiz,miguelruiz.0ld6@mail.com,+595980376454,Encarnación,retail,2023-04-13T04:53:44,1,
13470,Luis Ortiz,luisortiz.andg@empresa.com,+595984396023,Encarnación,wholesale,2024-09-18T08:35:23,1,
13471,Julia Rojas,juliarojas.wikd@cliente.net,+595948993909,Ciudad del Este,retail,2023-09-28T07:29:46,1,
13472,Agustina Ramirez,agustinaramirez.wsuq@cliente.net,+595972561543,Fernando de la Mora,online_only,2026-01-23T19:56:23,1,
13473,Maria Acosta,mariaacosta.n44s@empresa.com,+595917223604,Ñemby,retail,2023-03-14T15:22:59,1,
13474,Ana Gomez,anagomez.oim2@example.com,+595939422787,San Lorenzo,retail,2024-07-20T14:10:52,1,
13475,Bruno Ramirez,brunoramirez.ft0r@empresa.com,+595910833862,Fernando de la Mora,retail,2024-09-30T06:21:33,1,
13476,Pedro Martinez,pedromartinez.nu60@example.com,+595965423319,Luque,retail,2024-09-18T19:32:38,1,
13477,Sofia Benitez,sofiabenitez.opha@mail.com,+595920998682,Fernando de la Mora,wholesale,2024-07-31T09:10:09,1,
13478,Fernando Gomez,fernandogomez.viw8@cliente.net,+595991726785,Villa Elisa,retail,2023-02-23T12:58:54,1,
13479,Carlos Ruiz,carlosruiz.r4wa@cliente.net,+595967930155,Villa Elisa,wholesale,2025-01-25T18:59:37,1,
13480,Lucia Mendoza,luciamendoza.3eem@correo.py,+595969101264,Ñemby,retail,2023-10-25T20:11:24,1,
13481,Diego Martinez,diegomartinez.pk9w@cliente.net,+595975303240,Lambaré,retail,2023-10-24T00:55:15,1,
13482,Pedro Romero,pedroromero.reka@empresa.com,+595948577701,Encarnación,retail,2024-11-18T23:43:57,1,
13483,Maria Gomez,mariagomez.lbum@mail.com,+595943949262,Lambaré,retail,2025-06-09T10:16:48,1,
13484,Carlos Benitez,carlosbenitez.r1p9@correo.py,+595950357393,Asunción,retail,2025-09-09T10:55:46,1,
13485,Lucia Mendoza,luciamendoza.stoz@cliente.net,+595991519644,Luque,online_only,2025-08-31T04:20:44,1,
13486,Luis Gomez,luisgomez.yphg@cliente.net,+595974838788,Ciudad del Este,retail,2025-05-14T17:47:56,1,
13487,Fernando Torres,fernandotorres.kw1i@correo.py,+595986195338,Asunción,retail,2024-05-02T04:22:04,1,
13488,Ana Acosta,anaacosta.uurg@example.com,+595961633891,Encarnación,retail,2025-08-08T03:31:05,1,
13489,Agustina Gomez,agustinagomez.9kpn@mail.com,+595984397034,Lambaré,wholesale,2025-10-25T21:47:57,1,
13490,Luis Alvarez,luisalvarez.62o4@correo.py,+595973673378,Lambaré,retail,2025-06-18T06:33:39,1,
